NO_ASET,SUB_ASET,NO_ITEM,NJOP,NO_PBB,TGL_PBB,CREATED_BY,CREATED_ON,MODIFIED_BY,MODIFIED_ON,PERIODE,TAHUN,KETERANGAN_PBB
120501000773,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,391,Fri Dec 15 2023 00:02:37 GMT+0700 (Western Indonesia Time),6,2023,
120501000771,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,205,Tue Sep 26 2023 16:42:58 GMT+0700 (Western Indonesia Time),6,2023,
120401000071,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 16:45:06 GMT+0700 (Western Indonesia Time),6,2023,
120501000028,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 16:47:21 GMT+0700 (Western Indonesia Time),6,2023,
120501000027,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 16:48:24 GMT+0700 (Western Indonesia Time),6,2023,
120506000331,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 16:49:30 GMT+0700 (Western Indonesia Time),6,2023,
120506000662,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Fri Dec 01 2023 16:17:49 GMT+0700 (Western Indonesia Time),6,2023,
120501000112,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Tue Dec 05 2023 10:56:35 GMT+0700 (Western Indonesia Time),6,2023,
120502004751,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Tue Dec 05 2023 10:57:38 GMT+0700 (Western Indonesia Time),6,2023,
120502001163,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 14:55:03 GMT+0700 (Western Indonesia Time),6,2023,
120502001173,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 14:56:01 GMT+0700 (Western Indonesia Time),6,2023,
120502001175,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 14:21:02 GMT+0700 (Western Indonesia Time),6,2023,
120502004668,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 14:16:27 GMT+0700 (Western Indonesia Time),6,2023,
120502004694,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 14:17:48 GMT+0700 (Western Indonesia Time),6,2023,
120507000416,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 15:44:13 GMT+0700 (Western Indonesia Time),6,2023,
120507000413,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 15:43:14 GMT+0700 (Western Indonesia Time),6,2023,
120507000400,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 15:41:39 GMT+0700 (Western Indonesia Time),6,2023,
120507000410,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 15:41:59 GMT+0700 (Western Indonesia Time),6,2023,
120506000329,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 07:44:30 GMT+0700 (Western Indonesia Time),6,2023,
120505000297,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 07:52:49 GMT+0700 (Western Indonesia Time),6,2023,
120507000302,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 07:59:24 GMT+0700 (Western Indonesia Time),6,2023,
120507000307,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 08:20:27 GMT+0700 (Western Indonesia Time),6,2023,
120508000070,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 08:24:41 GMT+0700 (Western Indonesia Time),6,2023,
120507000305,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 08:26:05 GMT+0700 (Western Indonesia Time),6,2023,
120508000006,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Fri Nov 10 2023 11:11:12 GMT+0700 (Western Indonesia Time),6,2023,
120506000380,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 08:47:41 GMT+0700 (Western Indonesia Time),6,2023,
120509000273,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 08:53:14 GMT+0700 (Western Indonesia Time),6,2023,
120506000379,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Mon Sep 25 2023 09:53:11 GMT+0700 (Western Indonesia Time),6,2023,
120506000757,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,173,Mon Sep 25 2023 12:19:20 GMT+0700 (Western Indonesia Time),6,2023,
120506000847,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,173,Mon Sep 25 2023 12:20:25 GMT+0700 (Western Indonesia Time),6,2023,
120506000545,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,173,Mon Sep 25 2023 12:21:26 GMT+0700 (Western Indonesia Time),6,2023,
120504003279,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,124,Mon Sep 25 2023 12:59:43 GMT+0700 (Western Indonesia Time),6,2023,
120502004697,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:35:35 GMT+0700 (Western Indonesia Time),6,2023,
120502004794,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:44:28 GMT+0700 (Western Indonesia Time),6,2023,
120502004797,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:44:48 GMT+0700 (Western Indonesia Time),6,2023,
120501000146,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,173,Mon Sep 25 2023 14:57:44 GMT+0700 (Western Indonesia Time),6,2023,
120502004489,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 09:57:13 GMT+0700 (Western Indonesia Time),6,2023,
120502004491,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 09:59:00 GMT+0700 (Western Indonesia Time),6,2023,
120502004493,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Sep 26 2023 10:01:30 GMT+0700 (Western Indonesia Time),6,2023,
120504001212,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:51:08 GMT+0700 (Western Indonesia Time),6,2023,
120505003432,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,226,Tue Oct 03 2023 13:39:24 GMT+0700 (Western Indonesia Time),6,2023,
120507001820,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,226,Tue Oct 03 2023 13:38:40 GMT+0700 (Western Indonesia Time),6,2023,
120504000979,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Mon Dec 18 2023 10:10:12 GMT+0700 (Western Indonesia Time),6,2023,
120504003526,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Wed Dec 13 2023 11:20:31 GMT+0700 (Western Indonesia Time),6,2023,
120504003525,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Wed Dec 13 2023 10:30:59 GMT+0700 (Western Indonesia Time),6,2023,
120504003343,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Wed Dec 13 2023 11:02:58 GMT+0700 (Western Indonesia Time),6,2023,
120502001230,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Tue Dec 05 2023 10:57:12 GMT+0700 (Western Indonesia Time),6,2023,
120506001330,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Fri Dec 01 2023 16:15:10 GMT+0700 (Western Indonesia Time),6,2023,
120506000644,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,127,Fri Dec 01 2023 16:16:56 GMT+0700 (Western Indonesia Time),6,2023,
120502001971,0,1,1155197850,737112000100100000,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sat Nov 11 2023 13:39:24 GMT+0700 (Western Indonesia Time),6,2023,
120506000777,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:24:26 GMT+0700 (Western Indonesia Time),6,2023,
120506000744,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 15:37:58 GMT+0700 (Western Indonesia Time),6,2023,
120504000989,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Fri Dec 01 2023 11:06:55 GMT+0700 (Western Indonesia Time),6,2023,
120504003337,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Tue Dec 12 2023 18:46:59 GMT+0700 (Western Indonesia Time),6,2023,
120504000116,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Tue Dec 12 2023 18:41:28 GMT+0700 (Western Indonesia Time),6,2023,
120504000464,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Tue Dec 12 2023 18:50:21 GMT+0700 (Western Indonesia Time),6,2023,
120504000990,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Mon Dec 18 2023 12:39:06 GMT+0700 (Western Indonesia Time),6,2023,
120504000991,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Mon Dec 18 2023 12:40:49 GMT+0700 (Western Indonesia Time),6,2023,
120504000623,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Tue Dec 12 2023 18:44:51 GMT+0700 (Western Indonesia Time),6,2023,
120505000384,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Mon Oct 02 2023 11:17:53 GMT+0700 (Western Indonesia Time),6,2023,
120505000383,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,137,Tue Nov 07 2023 11:45:13 GMT+0700 (Western Indonesia Time),6,2023,
120502004488,0,1,394000,357403001100100100,Mon Jan 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Oct 03 2023 11:25:58 GMT+0700 (Western Indonesia Time),6,2023,Talud
120502001468,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,133,Wed Dec 06 2023 15:17:03 GMT+0700 (Western Indonesia Time),6,2023,
120507000342,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 18:23:01 GMT+0700 (Western Indonesia Time),6,2023,
120507000343,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 18:23:20 GMT+0700 (Western Indonesia Time),6,2023,
120507000344,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 18:23:48 GMT+0700 (Western Indonesia Time),6,2023,
120501000707,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,176,Thu Oct 05 2023 13:39:30 GMT+0700 (Western Indonesia Time),6,2023,
120506000397,0,1,2779000,337409000800100030,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 24 2023 20:29:03 GMT+0700 (Western Indonesia Time),6,2023,33.74.090.008.001.0006.0
120506000536,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 19:21:04 GMT+0700 (Western Indonesia Time),6,2023,
120506000474,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Nov 01 2023 23:18:27 GMT+0700 (Western Indonesia Time),6,2023,
120506000501,0,1,2779000,337409000800100030,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 24 2023 19:43:43 GMT+0700 (Western Indonesia Time),6,2023,PBB TAHUN 2023
120506000497,0,1,2779000,337409000800100030,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 24 2023 20:34:35 GMT+0700 (Western Indonesia Time),6,2023,33.74.090.008.001.0006.0
120506000512,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Nov 01 2023 23:22:50 GMT+0700 (Western Indonesia Time),6,2023,
120506001262,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 19:20:33 GMT+0700 (Western Indonesia Time),6,2023,
120504001132,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Mon Nov 13 2023 13:41:08 GMT+0700 (Western Indonesia Time),6,2023,
120506000391,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Wed Oct 18 2023 11:03:43 GMT+0700 (Western Indonesia Time),6,2023,
120501000035,0,1,0,0,Mon Jan 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Wed Oct 18 2023 11:21:03 GMT+0700 (Western Indonesia Time),6,2023,Lahan merupakan Perairan
120501000249,0,1,0,0,Mon Jan 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Wed Oct 18 2023 11:27:46 GMT+0700 (Western Indonesia Time),6,2023,Luasan merupakan bagian dari HPL 01
120504001140,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 13:14:25 GMT+0700 (Western Indonesia Time),6,2023,
120504001143,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 13:20:56 GMT+0700 (Western Indonesia Time),6,2023,
120502002425,0,1,17115943200,8858,Wed Mar 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 10:11:55 GMT+0700 (Western Indonesia Time),6,2023,luas 650 m2
120501000330,0,1,1258500000,8853,Wed Mar 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 09:25:16 GMT+0700 (Western Indonesia Time),6,2023,luas 347 m2
120509000364,0,1,6123859975,88858,Wed Mar 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sat Nov 04 2023 13:30:31 GMT+0700 (Western Indonesia Time),6,2023,2000
120505000690,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Thu Dec 14 2023 17:21:08 GMT+0700 (Western Indonesia Time),6,2023,
120504001075,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 10:31:42 GMT+0700 (Western Indonesia Time),6,2023,
120504001078,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 11:07:14 GMT+0700 (Western Indonesia Time),6,2023,
120502001748,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 11:20:37 GMT+0700 (Western Indonesia Time),6,2023,
120502001749,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 12:36:21 GMT+0700 (Western Indonesia Time),6,2023,
120502001753,0,1,185035288154,-2,Sun Jan 01 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Sun Nov 05 2023 12:54:25 GMT+0700 (Western Indonesia Time),6,2023,sebanyak terpasang
120504001176,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 14:43:55 GMT+0700 (Western Indonesia Time),6,2023,
120504001177,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 14:45:58 GMT+0700 (Western Indonesia Time),6,2023,
120504001178,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 14:56:34 GMT+0700 (Western Indonesia Time),6,2023,
120504001181,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:00:25 GMT+0700 (Western Indonesia Time),6,2023,
120504001194,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:26:26 GMT+0700 (Western Indonesia Time),6,2023,
120504001195,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:26:07 GMT+0700 (Western Indonesia Time),6,2023,
120504001196,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:25:51 GMT+0700 (Western Indonesia Time),6,2023,
120503000076,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 11:40:24 GMT+0700 (Western Indonesia Time),6,2023,
120504001197,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:25:34 GMT+0700 (Western Indonesia Time),6,2023,
120504001198,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Mon Nov 13 2023 15:24:49 GMT+0700 (Western Indonesia Time),6,2023,
120504001199,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Mon Nov 13 2023 15:25:48 GMT+0700 (Western Indonesia Time),6,2023,
120504001077,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 13:20:52 GMT+0700 (Western Indonesia Time),6,2023,
120504001184,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:05:31 GMT+0700 (Western Indonesia Time),6,2023,
120504001079,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 13:35:06 GMT+0700 (Western Indonesia Time),6,2023,
120504001185,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:06:51 GMT+0700 (Western Indonesia Time),6,2023,
120504000995,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,169,Mon Dec 18 2023 16:56:37 GMT+0700 (Western Indonesia Time),6,2023,
120504001080,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 13:40:10 GMT+0700 (Western Indonesia Time),6,2023,
120504001187,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 15:10:19 GMT+0700 (Western Indonesia Time),6,2023,
120501000300,0,1,3100000,357817000300100200,Mon Jan 02 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,249,Wed Nov 01 2023 15:20:03 GMT+0700 (Western Indonesia Time),6,2023,-
120501000417,0,1,1155197850,737113000300104700,Fri Sep 29 2023 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sat Nov 11 2023 13:19:35 GMT+0700 (Western Indonesia Time),6,2023,
120502004829,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:43:08 GMT+0700 (Western Indonesia Time),6,2023,
120502004842,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,128,Wed Nov 15 2023 13:55:26 GMT+0700 (Western Indonesia Time),6,2023,
120505000405,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Fri Dec 01 2023 11:10:16 GMT+0700 (Western Indonesia Time),6,2023,
120505000544,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Fri Dec 01 2023 11:53:17 GMT+0700 (Western Indonesia Time),6,2023,
120507000415,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,211,Wed Dec 13 2023 14:55:20 GMT+0700 (Western Indonesia Time),6,2023,
120505000545,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Fri Dec 01 2023 11:54:10 GMT+0700 (Western Indonesia Time),6,2023,
120505000423,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,188,Mon Dec 18 2023 10:25:34 GMT+0700 (Western Indonesia Time),6,2023,
120505001348,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,194,Fri Dec 01 2023 11:57:41 GMT+0700 (Western Indonesia Time),6,2023,
120506000390,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Oct 03 2023 10:50:22 GMT+0700 (Western Indonesia Time),6,2023,
120501000610,0,1,394000,35740300100110,Mon Jan 03 2022 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Tue Oct 03 2023 10:58:03 GMT+0700 (Western Indonesia Time),6,2023,luas tanah 6708 m
120502005189,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,191,Fri Oct 20 2023 08:47:34 GMT+0700 (Western Indonesia Time),6,2023,
120507000713,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 04 2023 18:15:08 GMT+0700 (Western Indonesia Time),6,2023,
120506000382,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Wed Oct 04 2023 16:53:51 GMT+0700 (Western Indonesia Time),6,2023,
120506000385,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,149,Wed Oct 04 2023 16:55:48 GMT+0700 (Western Indonesia Time),6,2023,
120507000336,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 04 2023 22:16:22 GMT+0700 (Western Indonesia Time),6,2023,
120507000330,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 04 2023 22:21:09 GMT+0700 (Western Indonesia Time),6,2023,
120507000329,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 18:26:02 GMT+0700 (Western Indonesia Time),6,2023,
120507000328,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 20:11:16 GMT+0700 (Western Indonesia Time),6,2023,
120506000443,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 19:13:11 GMT+0700 (Western Indonesia Time),6,2023,
120509000103,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Mon Oct 30 2023 12:13:00 GMT+0700 (Western Indonesia Time),6,2023,
120505000420,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,305,Wed Oct 18 2023 10:01:23 GMT+0700 (Western Indonesia Time),6,2023,
120504001082,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Fri Nov 03 2023 07:27:08 GMT+0700 (Western Indonesia Time),6,2023,
120506000505,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 12:35:47 GMT+0700 (Western Indonesia Time),6,2023,
120506000506,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 12:35:16 GMT+0700 (Western Indonesia Time),6,2023,
120506000507,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 12:36:23 GMT+0700 (Western Indonesia Time),6,2023,
120504001146,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 13:26:36 GMT+0700 (Western Indonesia Time),6,2023,
120506000508,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 12:36:57 GMT+0700 (Western Indonesia Time),6,2023,
120506000450,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Tue Oct 31 2023 10:44:26 GMT+0700 (Western Indonesia Time),6,2023,
120506000451,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,123,Wed Oct 25 2023 12:33:38 GMT+0700 (Western Indonesia Time),6,2023,
120501000232,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,191,Tue Dec 19 2023 12:25:17 GMT+0700 (Western Indonesia Time),6,2023,
120504001148,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 13:31:29 GMT+0700 (Western Indonesia Time),6,2023,
120504001157,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 13:52:25 GMT+0700 (Western Indonesia Time),6,2023,
120504001180,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Sun Nov 12 2023 14:59:16 GMT+0700 (Western Indonesia Time),6,2023,
120504001203,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,144,Mon Nov 13 2023 15:29:02 GMT+0700 (Western Indonesia Time),6,2023,
120504001528,0,1,,,Thu Jan 01 1970 00:00:00 GMT+0700 (Western Indonesia Time),,,134,Mon Nov 06 2023 14:23:18 GMT+0700 (Western Indonesia Time),6,2023,
